"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.63188889292414e-05,0.54910384577775,0.252,0.134,1,"0","INTS8"
5.7806226156167e-05,0.568158575632134,0.299,0.166,1,"0","ANKRD49"
5.86663078044556e-05,0.42499003408747,0.401,0.237,1,"0","SIVA1"
5.99741497203501e-05,0.301550356888917,0.272,0.147,1,"0","DIS3"
6.06077092660392e-05,0.658091870196068,0.316,0.181,1,"0","TMEM256"
6.11785635634869e-05,0.413885319802977,0.296,0.163,1,"0","ZDHHC17"
6.28046378079306e-05,0.435400339777482,0.456,0.273,1,"0","HIGD2A"
6.47934948537519e-05,0.326886852035465,0.429,0.258,1,"0","PSMC5"
6.67251556106158e-05,0.635323609857815,0.289,0.161,1,"0","CDC26"
6.74417428219787e-05,0.327807503595074,0.527,0.336,1,"0","RBBP4"
6.9850491346187e-05,0.475628429494212,0.439,0.275,1,"0","TAF3"
7.00955723501809e-05,0.699477048307648,0.252,0.135,1,"0","DDX1"
7.49016524819448e-05,0.377521611707143,0.293,0.164,1,"0","NMRK1"
8.40846437666885e-05,0.620055873072399,0.357,0.214,1,"0","RNASEH2B"
8.58464382083884e-05,0.361987546288214,0.374,0.22,1,"0","RASAL3"
9.10867401631461e-05,0.452946891993024,0.293,0.164,1,"0","NUMA1"
9.17570161133972e-05,0.374953288989502,0.486,0.31,1,"0","CCT4"
9.35173000058256e-05,0.420160054868212,0.327,0.195,1,"0","PARN"
9.44006172004344e-05,0.378230434933684,0.31,0.175,1,"0","UPP1"
9.98748007566351e-05,0.272815286443133,0.364,0.214,1,"0","RC3H2"
0.000100638644406925,0.267724700399379,0.599,0.386,1,"0","CCDC88C"
0.000100682392382049,0.452712002480036,0.272,0.155,1,"0","PEX14"
0.00010078199257952,0.382870746004155,0.456,0.287,1,"0","TMC6"
0.000100801508094965,0.254094089306557,0.279,0.154,1,"0","NUP107"
0.000102970504536017,0.624219085944476,0.32,0.187,1,"0","EXOSC6"
0.000103820922056525,0.267791742093709,0.31,0.174,1,"0","RBSN"
0.000105499462230279,0.660114644408727,0.255,0.144,1,"0","ORC2"
0.000106367218166767,0.431782724449669,0.299,0.175,1,"0","G2E3"
0.000108224413738651,0.385872967390898,0.347,0.206,1,"0","SLC16A7"
0.000114817675695577,0.436815406179328,0.364,0.224,1,"0","COX14"
0.000114990440699572,0.634637197853848,0.262,0.149,1,"0","PUM3"
0.000118435357293856,0.38216396867381,0.35,0.206,1,"0","NUP210"
0.000118745745202994,0.304372545762404,0.412,0.247,1,"0","HNRNPF"
0.000118864563121639,0.463593379890347,0.398,0.247,1,"0","CHCHD10"
0.00012023709338858,0.479438435928522,0.282,0.158,1,"0","LY75"
0.000122997940619033,0.666990952431336,0.276,0.157,1,"0","HMGA1"
0.000123743636206579,0.338685200580707,0.34,0.197,1,"0","TRAPPC6A"
0.000123792978575093,0.431469065500847,0.446,0.287,1,"0","REX1BD"
0.000129894447784677,0.38083782048187,0.323,0.181,1,"0","CACYBP"
0.000132741341860227,0.433246058483592,0.371,0.226,1,"0","CDKN1B"
0.000132955078748991,0.336691384940993,0.347,0.203,1,"0","APPBP2"
0.000133485273065059,0.314853960928945,0.378,0.227,1,"0","MRPL20"
0.000137117019951677,0.355561045583335,0.395,0.247,1,"0","NUB1"
0.000137550986560551,0.507531721172416,0.279,0.154,1,"0","GMPS"
0.000137898223712661,0.539668808002114,0.296,0.164,1,"0","AL157402.2"
0.000138380442498507,0.352708784870567,0.333,0.197,1,"0","ZNF611"
0.000140364254151168,0.597975866852031,0.316,0.189,1,"0","LPXN"
0.000140599964827197,0.505765282979742,0.299,0.177,1,"0","RBL1"
0.000143278949060382,0.349401183891102,0.364,0.217,1,"0","MRPL33"
0.000144556518709554,0.455453648038785,0.272,0.151,1,"0","ENTPD4"
0.000145504881102667,0.411331442699841,0.435,0.28,1,"0","MAN1A2"
0.000149985671510353,0.474174780218607,0.299,0.174,1,"0","LARP1"
0.000153625013424637,0.404764763073157,0.316,0.184,1,"0","TTC37"
0.000158313602152754,0.537602067982612,0.442,0.293,1,"0","UBE2N"
0.000159616962104361,0.313076298346569,0.476,0.298,1,"0","COPS9"
0.000160582506801984,0.38067517446475,0.378,0.233,1,"0","DIS3L2"
0.000161074227474611,0.499793568991251,0.31,0.18,1,"0","ABRACL"
0.000161237172808401,0.327823967450236,0.415,0.263,1,"0","ZNF430"
0.000161821774678195,0.513458784416254,0.282,0.16,1,"0","OTUD4"
0.000164579885846645,0.31704415674195,0.469,0.303,1,"0","UQCRQ"
0.000165518580104188,0.556830667274768,0.333,0.2,1,"0","NHP2"
0.000170155923716037,0.501837129860368,0.259,0.141,1,"0","NCBP2"
0.000171056535353603,0.601286502842397,0.269,0.151,1,"0","ABCE1"
0.000171233255137104,0.543762469850304,0.303,0.177,1,"0","ARCN1"
0.000173737054747892,0.409416059957606,0.327,0.186,1,"0","DDOST"
0.000176824294961821,0.420734600546005,0.31,0.174,1,"0","MRPL34"
0.000179152938189512,0.331103191481115,0.384,0.23,1,"0","SMC3"
0.000184644010857375,0.59165277343343,0.293,0.174,1,"0","MRPS35"
0.00018542580947467,0.28841867856546,0.469,0.295,1,"0","ORMDL1"
0.000187607358690831,0.386645170948119,0.299,0.172,1,"0","GOLGA7"
0.000191793701819164,0.293889357964964,0.371,0.221,1,"0","NSRP1"
0.000196462222561273,0.394134056892373,0.33,0.195,1,"0","ANKRD13C"
0.000206339264374014,0.488069554420933,0.323,0.192,1,"0","WDR82"
0.000215213975932424,0.409185478023175,0.422,0.258,1,"0","HUWE1"
0.000216290792135793,0.483035268723,0.276,0.155,1,"0","PDCD7"
0.000219439315900206,0.406936799443389,0.259,0.141,1,"0","CHKB"
0.00022187617346251,0.267998817150038,0.371,0.227,1,"0","GLCCI1"
0.000221966530583244,0.591600674384248,0.296,0.174,1,"0","NT5DC1"
0.000231289425413144,0.506453739712923,0.262,0.149,1,"0","METTL5"
0.000242592025781866,0.341497495023114,0.299,0.18,1,"0","MED17"
0.000247582182444115,0.348002439318495,0.367,0.244,1,"0","TCP11L2"
0.000255243278650997,0.402291907514707,0.262,0.151,1,"0","TCF20"
0.000272287320544879,0.399682458250351,0.32,0.183,1,"0","NDUFS8"
0.000273072138128228,0.595360612985911,0.303,0.18,1,"0","NBEAL1"
0.00027506967648242,0.490297876248305,0.293,0.172,1,"0","TOMM22"
0.000282810760270331,0.598942855541046,0.279,0.164,1,"0","TMEM267"
0.00028704819569539,0.263591935731005,0.588,0.386,1,"0","FAM133B"
0.000298829463171168,0.389810481495777,0.252,0.141,1,"0","SLC25A16"
0.000305765110833443,0.252293464179381,0.51,0.326,1,"0","OGT"
0.000306397828940039,0.583143306724245,0.282,0.167,1,"0","ERAP2"
0.000318585202665461,0.466913306988403,0.255,0.147,1,"0","ERGIC3"
0.000320977132088137,0.390445922509141,0.265,0.152,1,"0","PSMA4"
0.000325277679258634,0.432297021123285,0.327,0.198,1,"0","RPAP2"
0.000327859873431062,0.255532907839057,0.595,0.399,1,"0","NEDD8"
0.000328060107688382,0.343705285975578,0.337,0.203,1,"0","UBE2G2"
0.000341799672214879,0.440255644269513,0.272,0.154,1,"0","MRPL41"
0.000342031691549905,0.31490805137489,0.398,0.257,1,"0","REST"
0.000365171778169386,0.345799282381552,0.582,0.392,1,"0","TOMM6"
0.000369942104085997,0.356492654883108,0.299,0.181,1,"0","ZKSCAN1"
0.000373809724525784,0.403612173151737,0.35,0.21,1,"0","PPM1K"
0.000375267728563002,0.291470030262971,0.384,0.246,1,"0","JMY"
0.000391974515891765,0.373988512834106,0.35,0.217,1,"0","DARS"
0.000394609298039787,0.434488626288605,0.344,0.207,1,"0","COPS6"
0.000395696887592216,0.462544925322509,0.344,0.209,1,"0","ATRAID"
0.00041459929937278,0.406282431673014,0.286,0.164,1,"0","RBCK1"
0.000421910896012642,0.340620471234469,0.357,0.223,1,"0","COPS2"
0.00042780812211084,0.42913982767717,0.34,0.21,1,"0","IFNAR1"
0.000430352623024905,0.483769044874694,0.296,0.178,1,"0","SEC23A"
0.00043367711983327,0.288862347183847,0.31,0.186,1,"0","DNMT1"
0.000446733618982836,0.252997317916983,0.551,0.372,1,"0","HSP90B1"
0.000448272705562015,0.486494500566012,0.252,0.144,1,"0","MRPS27"
0.000461723190678979,0.420884150116529,0.293,0.174,1,"0","IRF3"
0.000462352856452607,0.313322684167904,0.316,0.192,1,"0","PDXDC1"
0.000506353563054885,0.448829172341436,0.265,0.154,1,"0","MED28"
0.000533922018508865,0.356726472708043,0.35,0.22,1,"0","SDHB"
0.000543454699881411,0.277957020955741,0.333,0.207,1,"0","RNF4"
0.000548388471351118,0.307158607702639,0.354,0.22,1,"0","KHDC4"
0.000550741160730432,0.339526056639638,0.493,0.323,1,"0","CCDC59"
0.000556199740728194,0.583039284623832,0.262,0.158,1,"0","CWC27"
0.000556633924276427,0.578686840211348,0.255,0.151,1,"0","IL16"
0.000564657016171607,0.396815448075681,0.347,0.218,1,"0","SLIRP"
0.000567085697753432,0.369820515712443,0.466,0.313,1,"0","LSM7"
0.000583833011061535,0.552090612798014,0.252,0.144,1,"0","TRMT10C"
0.000598672548593014,0.301038588250272,0.378,0.243,1,"0","EIF2AK2"
0.000604367201360248,0.414647738211348,0.262,0.152,1,"0","MFSD6"
0.000686674354856763,0.352274684995938,0.367,0.232,1,"0","VIRMA"
0.000688266765614871,0.258747432987666,0.446,0.287,1,"0","TMEM230"
0.000689294685504066,0.360449522911001,0.531,0.367,1,"0","ARHGEF1"
0.000710114539836253,0.332252218907589,0.398,0.261,1,"0","RFC1"
0.000732401790114973,0.38772161255575,0.364,0.233,1,"0","TIAL1"
0.000750675966257932,0.322217969421424,0.344,0.215,1,"0","DEF6"
0.000768148625664501,0.396609850341632,0.293,0.177,1,"0","DRG1"
0.000780519175806991,0.349135264257264,0.344,0.215,1,"0","SINHCAF"
0.000823109150895272,0.282266049016578,0.49,0.335,1,"0","PCSK7"
0.000888773834908449,0.301320539610059,0.259,0.151,1,"0","NBPF12"
0.000911931079718776,0.36926713157615,0.388,0.257,1,"0","PPP1CC"
0.000946830076711254,0.267573153759863,0.32,0.198,1,"0","ZC3H13"
0.000964965033846108,0.341122158589497,0.367,0.23,1,"0","MTF2"
0.000972274499027312,0.346868928105945,0.269,0.161,1,"0","IDH2"
0.000976841502089622,0.349392966042906,0.333,0.204,1,"0","TUFM"
0.00100765183423872,0.40180315709582,0.272,0.161,1,"0","S1PR4"
0.00101772091260324,0.424144177826492,0.255,0.147,1,"0","CNIH1"
0.001030565028225,0.354885703472211,0.282,0.172,1,"0","TASP1"
0.00103059247652605,0.30807928759008,0.337,0.207,1,"0","MBTPS1"
0.00104182815888815,0.403360705931232,0.276,0.166,1,"0","TIPRL"
0.00105150539183738,0.31609500983199,0.378,0.241,1,"0","PSMD4"
0.00107091313993871,0.331106160330705,0.316,0.197,1,"0","SLC25A26"
0.00107804522437671,0.393880616411596,0.303,0.178,1,"0","BUB3"
0.00109217155590038,0.335704583802031,0.344,0.217,1,"0","SIGIRR"
0.00111537206192065,0.446676743079677,0.269,0.164,1,"0","AC074032.1"
0.00113451442363729,0.27156967503358,0.391,0.261,1,"0","CCAR1"
0.00120783734972524,0.409328243514343,0.265,0.16,1,"0","INTS10"
0.00122348184481498,0.363005378011375,0.306,0.192,1,"0","LINC00623"
0.00131151254686908,0.25973294075316,0.259,0.155,1,"0","ZNF43"
0.00131651322352318,0.260293310799686,0.429,0.296,1,"0","RABEP1"
0.00132042042989322,0.400569306763536,0.384,0.255,1,"0","TTC1"
0.00146268518806625,0.377430167464188,0.289,0.18,1,"0","PPA2"
0.00149761071877532,0.406311532060332,0.255,0.151,1,"0","RTCB"
0.00150690625188607,0.362137024238568,0.35,0.233,1,"0","FBXO21"
0.00152065497870288,0.401494111172115,0.252,0.157,1,"0","CSPP1"
0.00160521022657443,0.316757117968195,0.272,0.161,1,"0","SNRPA"
0.00190512318852668,0.431736641431677,0.446,0.333,1,"0","RAD23A"
0.00199646176338296,0.317483049609907,0.265,0.161,1,"0","KIAA1143"
0.0019981089632211,0.259146851204838,0.449,0.292,1,"0","ATP5MC3"
0.00204622681803634,0.269219037450783,0.473,0.32,1,"0","CREB1"
0.00205222207848004,0.251874253425073,0.299,0.195,1,"0","FDFT1"
0.00206880112447667,0.396295850247587,0.361,0.24,1,"0","LSM3"
0.00208029928805706,0.383135310484023,0.374,0.25,1,"0","SNRPB2"
0.00220886932217111,0.280455937467286,0.279,0.175,1,"0","SLC30A7"
0.00221292532496696,0.384172000782203,0.265,0.163,1,"0","PDCD5"
0.00223015239772253,0.355769426902855,0.259,0.154,1,"0","NDUFAB1"
0.002292990710687,0.347771917740159,0.259,0.157,1,"0","ATF6B"
0.00244454947186256,0.273003328772129,0.327,0.214,1,"0","DCAF8"
0.00252399268522142,0.277017203385116,0.269,0.171,1,"0","UBA3"
0.00257130775524918,0.306003890235016,0.323,0.207,1,"0","MRPL54"
0.00259563253507328,0.289400062147553,0.296,0.183,1,"0","ZNF44"
0.00269148951346832,0.318089990775361,0.374,0.252,1,"0","NAA15"
0.00270048545020365,0.432730563379611,0.252,0.157,1,"0","UTP18"
0.00279104101752223,0.301806530692773,0.255,0.16,1,"0","NAA35"
0.00288311763357254,0.297993729266598,0.286,0.178,1,"0","RARS2"
0.00311034457311635,0.300427869416865,0.34,0.229,1,"0","LATS1"
0.0031244804066409,0.308162542052102,0.259,0.158,1,"0","NDUFA7"
0.00319055089975459,0.38978081834491,0.378,0.261,1,"0","ATP5PB"
0.0031976412458235,0.282182209499918,0.296,0.203,1,"0","TRAK2"
0.00337836516555322,0.327891779183343,0.306,0.194,1,"0","MRPL52"
0.00341193758918281,0.329753528156166,0.282,0.181,1,"0","IQCB1"
0.0038419073186228,0.403565143212178,0.357,0.24,1,"0","POLR3GL"
0.00411061962846888,0.417255860095157,0.262,0.172,1,"0","ZNHIT3"
0.00452821953786479,0.328653983199028,0.259,0.164,1,"0","SMARCA4"
0.00472647482780709,0.315318331744276,0.293,0.194,1,"0","PHF11"
0.0052583444434163,0.347285782361465,0.296,0.201,1,"0","KARS"
0.0055189977844691,0.285357092427122,0.303,0.198,1,"0","COX19"
0.00552905601365124,0.253273869383233,0.316,0.214,1,"0","ZNF831"
0.00611154010745061,0.277128221726515,0.296,0.192,1,"0","NDUFA10"
0.00620570555716938,0.375109443332733,0.269,0.18,1,"0","MDN1"
0.00625424085105716,0.292340104079232,0.265,0.172,1,"0","SPAG7"
0.00657266094949706,0.251939392722443,0.282,0.186,1,"0","TMEM65"
0.00660238823214085,0.254250068752995,0.293,0.195,1,"0","ASXL2"
0.00674434357826324,0.351816524980385,0.259,0.166,1,"0","TFAM"
0.00676174456669155,0.27661239534685,0.259,0.164,1,"0","ZAP70"
0.00710368921318937,0.30154456443573,0.286,0.186,1,"0","UBTF"
0.00727308485267336,0.262697479538673,0.378,0.26,1,"0","ZNF431"
0.00813996081554681,0.266355770184502,0.442,0.346,1,"0","MXI1"
0.00846318122859193,0.531002892011835,0.259,0.175,1,"0","TMEM179B"
0.00937591428519898,0.338638437322866,0.259,0.166,1,"0","COMMD2"
2.39862313373186e-32,1.61921018906017,0.963,0.49,5.69169283403232e-28,"1","IL32"
5.69372152044272e-25,1.36175855379959,0.851,0.439,1.35106317958585e-20,"1","TRAC"
6.34560689625007e-23,1.17179875033184,0.896,0.444,1.50574906041118e-18,"1","CD3G"
1.16819645361059e-22,1.73375947144121,0.552,0.175,2.77201336477257e-18,"1","GPRIN3"
2.97661206048542e-22,1.64305406657848,0.813,0.502,7.06320275832586e-18,"1","CRIP1"
4.58563310127702e-22,1.36487798935582,0.739,0.333,1.08812487860202e-17,"1","CD2"
6.60622287905618e-22,1.12541415547814,0.948,0.471,1.56759062697124e-17,"1","IL7R"
6.67357565850298e-21,1.41863979881892,0.731,0.365,1.58357276800617e-16,"1","GSTK1"
8.39064338887645e-21,1.40125738414591,0.642,0.24,1.99101576974649e-16,"1","PHACTR2"
6.1484292036993e-20,0.969846682858368,0.948,0.545,1.45896076574581e-15,"1","LDHB"
1.15964761734492e-19,1.32357597093198,0.806,0.465,2.75172783119777e-15,"1","SYNE2"
1.67227901935445e-19,0.971428443454518,0.955,0.488,3.96815088502617e-15,"1","CD3E"
3.40023451452815e-19,1.03521662759163,0.552,0.2,8.06841647952384e-15,"1","ITGB1"
4.48784936816117e-19,1.36467326102248,0.821,0.502,1.06492177657096e-14,"1","S100A10"
7.6736240253561e-19,1.14970488557586,0.851,0.519,1.82087424497675e-14,"1","S100A4"
1.22066894266316e-18,0.735557901464592,0.97,0.773,2.89652533404541e-14,"1","RPL36"
1.45013518567878e-18,0.505498716898987,1,0.941,3.44102578209717e-14,"1","B2M"
2.86405716524199e-18,1.0590639731669,0.896,0.472,6.79612124740272e-14,"1","CD3D"
3.04520402805874e-18,1.09169389746205,0.843,0.427,7.22596463818059e-14,"1","INPP4B"
1.43864922511443e-17,2.23767985965411,0.373,0.102,3.41377074627402e-13,"1","GATA3"
1.9744838865161e-17,1.26458502189582,0.761,0.397,4.68525281431405e-13,"1","CASK"
3.52166859978882e-17,1.22253100824986,0.769,0.419,8.35656742043888e-13,"1","CDC14A"
1.50274206104597e-16,1.97647783307506,0.41,0.133,3.56585663665598e-12,"1","CD5"
3.33096790746816e-16,1.38301190939539,0.545,0.232,7.9040537476312e-12,"1","DNAJB1"
3.58569874111814e-16,1.31203106745107,0.709,0.385,8.50850454279924e-12,"1","TTC39C"
7.40597269672338e-16,0.906991429690478,0.948,0.644,1.75736326120549e-11,"1","VIM"
5.81728663893854e-15,2.44659708990945,0.261,0.058,1.38038394655373e-10,"1","PRDM1"
7.68110961808459e-15,0.830604714059595,0.94,0.597,1.82265050127529e-10,"1","LTB"
1.09792264301466e-14,0.944592462775055,0.828,0.534,2.60526063960949e-10,"1","HSPA8"
1.92295373327073e-14,1.77854728773059,0.433,0.162,4.56297691367812e-10,"1","PLP2"
2.0150337939641e-14,0.605911991450911,0.985,0.901,4.78147368969741e-10,"1","RPL41"
3.09740090759832e-14,1.77500377053989,0.366,0.117,7.34982261364006e-10,"1","TRADD"
7.25025677324121e-14,0.622778105852634,0.993,0.836,1.72041342972241e-09,"1","EEF1A1"
9.23701625112404e-14,1.68779513566455,0.433,0.168,2.19185158622922e-09,"1","GPR183"
1.33947117536033e-13,1.53018170660805,0.493,0.205,3.17843115201252e-09,"1","ZNF831"
1.91029757212248e-13,1.94101348875352,0.261,0.064,4.53294510888943e-09,"1","DGKH"
2.08705827355522e-13,1.09144605812328,0.627,0.308,4.95238057731918e-09,"1","ATXN1"
2.26376339316802e-13,0.60245011600042,0.963,0.774,5.3716841556484e-09,"1","RPL8"
2.35560016570424e-13,1.19650536189423,0.701,0.393,5.58960363319958e-09,"1","RORA"
2.41620354094582e-13,1.46009860513028,0.448,0.174,5.73340938231033e-09,"1","CMTM8"
3.06340472998136e-13,0.585887864119485,0.948,0.781,7.26915308377276e-09,"1","CALM1"
3.39223285556921e-13,0.795375830068191,0.903,0.662,8.04942934298017e-09,"1","SNHG6"
4.15672381187148e-13,0.625964014535589,0.97,0.772,9.86348993318984e-09,"1","RACK1"
6.26458848287994e-13,0.861882816664723,0.821,0.514,1.48652420110258e-08,"1","ISG20"
6.52047424822827e-13,1.46647068375665,0.537,0.266,1.54724333436209e-08,"1","CD28"
6.80466013512437e-13,0.585964567004235,0.978,0.816,1.61467780346366e-08,"1","RPL28"
6.96962366941124e-13,0.617912763917344,0.978,0.777,1.65382200051459e-08,"1","RPS29"
8.05166063487974e-13,1.65965374142903,0.358,0.131,1.91057855205061e-08,"1","AQP3"
1.05852189566114e-12,0.73709308103226,0.97,0.673,2.51176660621431e-08,"1","CD52"
1.11716178727972e-12,0.959004811191061,0.709,0.403,2.65091320503605e-08,"1","LIME1"
1.22411351993258e-12,0.779746289434176,0.881,0.587,2.90469897144801e-08,"1","SSR2"
1.26147568502156e-12,0.81287477785918,0.903,0.613,2.99335565298767e-08,"1","MIF"
1.26882115104035e-12,0.623041898634217,0.993,0.813,3.01078570930366e-08,"1","RPS18"
1.72637488583232e-12,0.919223295707537,0.761,0.428,4.09651496659152e-08,"1","RCAN3"
1.91109448877768e-12,0.710377216175174,0.888,0.596,4.53483611242055e-08,"1","FXYD5"
1.91735343038659e-12,0.58487568496315,0.97,0.801,4.54968795496434e-08,"1","RPL12"
2.53721676503072e-12,0.621593421780155,0.985,0.79,6.02056166174141e-08,"1","RPS3"
3.21235582104201e-12,0.608453979606356,0.978,0.777,7.62259912775058e-08,"1","RPL5"
4.35151702761065e-12,0.600113842178088,0.978,0.81,1.03257147548173e-07,"1","RPS2"
5.92474452751062e-12,0.6141046020091,0.955,0.782,1.405882628933e-07,"1","BTF3"
6.15136889471297e-12,0.574220792726217,0.978,0.798,1.45965832502644e-07,"1","RPL17"
6.29267430652567e-12,1.40699823507886,0.515,0.248,1.49318868619548e-07,"1","PCNX2"
7.9411013163239e-12,0.737665341014569,0.91,0.678,1.8843439313505e-07,"1","HINT1"
8.52851396458133e-12,0.563987743916959,0.985,0.79,2.0237310786555e-07,"1","RPS7"
8.8629469778985e-12,0.533246715175819,0.985,0.878,2.10308868838554e-07,"1","MT-CYB"
1.04462773123106e-11,1.65420202437755,0.291,0.088,2.47879714343817e-07,"1","CD84"
1.0540733094621e-11,0.595540227743964,0.978,0.789,2.50121055602261e-07,"1","RPS4X"
1.28063087067633e-11,0.77077936202207,0.873,0.571,3.03880899302787e-07,"1","C12orf57"
1.4515542426987e-11,1.05658643096201,0.642,0.349,3.44439306249973e-07,"1","LRRC8C"
1.53216335897922e-11,0.809032148167446,0.881,0.661,3.63567043452178e-07,"1","KLF2"
1.65665179646798e-11,0.954373641306641,0.649,0.353,3.93106904783887e-07,"1","MAL"
1.6970591829372e-11,0.645381581747176,0.963,0.734,4.02695173519168e-07,"1","RPL36AL"
1.70098458292e-11,1.12918378742543,0.649,0.35,4.03626631681088e-07,"1","TRBC1"
2.07532136054317e-11,0.840138043396804,0.754,0.446,4.9245300564329e-07,"1","LCK"
2.10422601075558e-11,1.15067070371938,0.642,0.358,4.99311790092191e-07,"1","SPOCK2"
2.15807289321056e-11,0.830832470692856,0.791,0.52,5.12089116829933e-07,"1","ARL6IP4"
2.30520791766349e-11,0.634579230513812,0.97,0.767,5.47002786782369e-07,"1","RPL36A"
2.53123738934708e-11,0.580779052862052,0.97,0.777,6.00637320118169e-07,"1","RPL14"
2.58765844276329e-11,0.5850377970059,0.97,0.753,6.140254718833e-07,"1","RPL35"
2.60770803980452e-11,0.571808456031824,1,0.832,6.18783040765214e-07,"1","RPL13"
3.16621393446203e-11,0.458166177426447,0.978,0.784,7.51310904508494e-07,"1","UBC"
3.37978006518233e-11,0.5552369798036,0.985,0.91,8.01988011667115e-07,"1","TPT1"
3.46889160697183e-11,0.681782069364724,0.709,0.398,8.23133289418345e-07,"1","CEMIP2"
3.7575871165925e-11,1.40196200547742,0.313,0.104,8.91637846896234e-07,"1","ANXA5"
4.1374544790197e-11,0.320645076627338,0.896,0.65,9.81776573326584e-07,"1","S100A6"
4.65426807392262e-11,0.554092270987395,0.97,0.827,1.1044112712611e-06,"1","RPS15"
4.8102712363005e-11,1.42835372192206,0.381,0.149,1.14142926166175e-06,"1","CDC25B"
6.54925812037773e-11,0.583035400242754,0.97,0.808,1.55407345938443e-06,"1","RPS25"
6.8259219571853e-11,0.742027755185893,0.679,0.36,1.6197230212205e-06,"1","AHNAK"
6.91020898554128e-11,0.681521733687628,0.813,0.453,1.63972349017909e-06,"1","TCF7"
8.43987294206734e-11,0.561005289474904,0.978,0.797,2.00269745042316e-06,"1","RPS28"
8.88248280675454e-11,0.773290016241616,0.784,0.52,2.10772434521478e-06,"1","APRT"
1.61198713232326e-10,1.49712835745778,0.261,0.078,3.82508426628986e-06,"1","FAAH2"
1.640287139297e-10,0.745965170584902,0.746,0.527,3.89223735283784e-06,"1","EMP3"
1.85493169105099e-10,0.558889485569686,0.993,0.772,4.40156740969489e-06,"1","RPL3"
1.96830625582528e-10,0.555010423516062,0.978,0.805,4.67059391444781e-06,"1","RPL38"
2.32920769956484e-10,0.933060407936804,0.657,0.406,5.52697695029741e-06,"1","PEBP1"
2.55965344040398e-10,0.553182857792474,0.978,0.751,6.07380164873461e-06,"1","RPL10A"
2.6555265414087e-10,0.732343770074593,0.851,0.612,6.30129893010871e-06,"1","PPP2R5C"
2.7063397835464e-10,1.37719425274915,0.366,0.142,6.42187367237726e-06,"1","ANXA2"
2.80177280306844e-10,0.534523640186125,0.978,0.784,6.64832668440109e-06,"1","RPL26"
2.8389968229818e-10,0.637176625431607,0.799,0.54,6.73665556125351e-06,"1","PTGES3"
3.16177598370885e-10,0.529663550848096,0.978,0.799,7.50257823174272e-06,"1","RPL37A"
4.63407803893418e-10,1.45574393110795,0.366,0.155,1.09962037785869e-05,"1","CFAP36"
4.63804656686714e-10,0.584456958315509,0.985,0.769,1.1005620698519e-05,"1","SARAF"
4.89901928845519e-10,0.830067388690375,0.739,0.472,1.16248828695753e-05,"1","MCUB"
4.98479294834203e-10,0.553508521678244,0.948,0.798,1.18284151871208e-05,"1","CCNI"
5.00319294773215e-10,0.62308627197724,0.948,0.682,1.18720765456736e-05,"1","HNRNPA1"
5.38678864075229e-10,0.553833445056992,0.985,0.813,1.27823107656411e-05,"1","RPL11"
5.45344379445054e-10,0.805102100953555,0.828,0.589,1.29404767798517e-05,"1","KLF12"
5.787524569479e-10,0.913774942016991,0.709,0.428,1.37332170509167e-05,"1","ARID5B"
6.00931436840955e-10,0.540980807329404,0.97,0.773,1.4259502064799e-05,"1","RPS16"
6.2335954726903e-10,0.879256304473763,0.455,0.221,1.47916986971468e-05,"1","GBP2"
6.93706850297662e-10,1.05419693023264,0.545,0.285,1.64609698507132e-05,"1","HIVEP2"
7.1384353936489e-10,1.18126393632455,0.507,0.263,1.69387933455895e-05,"1","MZT2A"
7.64978624922106e-10,1.10373758532714,0.507,0.253,1.81521777907766e-05,"1","SNRPB2"
8.36558867104372e-10,0.549301200395194,0.97,0.782,1.98507053575197e-05,"1","RPS8"
8.84788880830248e-10,0.945548633179082,0.306,0.102,2.0995155353221e-05,"1","NIBAN1"
9.33255174659846e-10,0.454541975181731,0.993,0.851,2.21452120395035e-05,"1","HLA-A"
9.3941497800662e-10,0.528820483515847,1,0.822,2.22913780131191e-05,"1","RPLP2"
9.88904112701846e-10,1.12212227355766,0.299,0.1,2.34657056903021e-05,"1","KLRB1"
1.01953405930033e-09,0.639337893672467,0.925,0.671,2.41925236931375e-05,"1","CD48"
1.05319721946991e-09,1.61918781748864,0.306,0.113,2.49913168208015e-05,"1","GPR174"
1.22474903499081e-09,0.556282299117682,0.985,0.746,2.90620698512969e-05,"1","RPSA"
1.25230624086642e-09,0.5218384066908,0.978,0.825,2.97159747895192e-05,"1","RPL39"
1.2594409199964e-09,0.511522289842494,0.985,0.761,2.98852735905946e-05,"1","EEF1D"
1.4435465501923e-09,1.05832381122875,0.664,0.436,3.42539160895132e-05,"1","SESN3"
1.46729367843643e-09,0.521007049828106,0.978,0.829,3.48174116956179e-05,"1","RPL13A"
1.64588650093928e-09,1.34092276961634,0.403,0.184,3.90552407807881e-05,"1","RBL1"
1.68442371067079e-09,0.536709779059112,0.97,0.744,3.99696902305073e-05,"1","TMA7"
1.80920685486237e-09,0.530081893341345,0.993,0.821,4.29306694590291e-05,"1","RPL10"
1.85763493078576e-09,0.674804694006795,0.627,0.348,4.40798192726154e-05,"1","EZR"
2.12802633900474e-09,0.448953352427456,0.866,0.594,5.04959369982436e-05,"1","NDUFA4"
2.14402436407432e-09,0.49467572130877,0.985,0.776,5.08755541351194e-05,"1","RPL7A"
